id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1383086465,Clases De Violonchelo Y Lectura Musical ,free,https://servicio.mercadolibre.com.co/MCO-1383086465-clases-de-violonchelo-y-lectura-musical-_JM,classified,MCO,MCO9045,MCO-COURSES_AND_CLASSES_SERVICES,1,False,2024-03-19T04:00:00.000Z,"{'address_line': 'El Nogal - Los Almendros, Belén, Medellín, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDUzNjY2MA', 'name': 'Belén Nogal - Los Almendros'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2369701, 'longitude': -75.596802}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,200755914,JULIANAGUTIRREZMEDINA
MCO2162370682,Clase De Alemán Virtual O Presencial /nativo Personalizado,free,https://servicio.mercadolibre.com.co/MCO-2162370682-clase-de-aleman-virtual-o-presencial-nativo-personalizado-_JM,classified,MCO,MCO1566,MCO-COURSES_AND_CLASSES_SERVICES,1,False,2024-03-19T04:00:00.000Z,"{'address_line': 'Carrera 25, Zona 6, Envigado, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYRWwgU2FsYWRvVFVOUFEwVk9WalU1WWpZe', 'name': 'El Salado'}, 'city': {'id': 'TUNPQ0VOVjU5YjYx', 'name': 'Envigado'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.1538495, 'longitude': -75.5763787}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,553977775,ULRICHR44
MCO1382810767,Mariachi Cristiano En Bogota Con Violín Económico Y Honesto,free,https://fiesta-evento.mercadolibre.com.co/MCO-1382810767-mariachi-cristiano-en-bogota-con-violin-economico-y-honesto-_JM,classified,MCO,MCO154833,MCO-MUSIC_SHOWS,1,False,2024-03-19T04:00:00.000Z,"{'address_line': 'Carrera 78 a bis 76 a 87sur', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPUzQ4MDk3', 'name': 'Bosa'}, 'city': {'id': 'TUNPQ0JPUzQwMzcw', 'name': 'Bosa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.607145, 'longitude': -74.2070852}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,701121908,CRDOBAGAVILANWILMAR
MCO2160861842,Clases Particulares ,free,https://servicio.mercadolibre.com.co/MCO-2160861842-clases-particulares-_JM,classified,MCO,MCO9003,MCO-COURSES_AND_CLASSES_SERVICES,1,False,2024-03-18T04:00:00.000Z,"{'address_line': '4a 34C', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1ZJTDNiNzQ2', 'name': 'Villavicencio'}, 'state': {'id': 'TUNPUE1FVGExNzFjNQ', 'name': 'Meta'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.1424131, 'longitude': -73.6497551}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,279626908,JRODRIGUEZRS
MCO2160834198,Servicios Profesionales Contador Público,free,https://profesional.mercadolibre.com.co/MCO-2160834198-servicios-profesionales-contador-publico-_JM,classified,MCO,MCO1547,MCO-OTHER_SERVICES,1,False,2024-03-18T04:00:00.000Z,"{'address_line': '64A 52 53', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjkxMjY3', 'name': 'San Miguel'}, 'city': {'id': 'TUNPQ0JBUjEyNTcx', 'name': 'Barrios Unidos'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6609768, 'longitude': -74.0813645}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,414683483,RONE8342389
MCO2160832168, Venta Y Reparación De Básculas Electrónicas ,free,https://servicio.mercadolibre.com.co/MCO-2160832168-venta-y-reparacion-de-basculas-electronicas-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-03-18T04:00:00.000Z,"{'address_line': 'Carrera 13 15 10', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQktFTjU3NTM0MA', 'name': 'Kennedy'}, 'city': {'id': 'TUNPQ0JVQzkzMTE4', 'name': 'Bucaramanga'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.1317265, 'longitude': -73.1321957}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1644805302,BABA20240118111827
MCO1382668329,Cctv.. Cámaras Y Accesorios,free,https://servicio.mercadolibre.com.co/MCO-1382668329-cctv-camaras-y-accesorios-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,1,False,2024-03-18T04:00:00.000Z,"{'address_line': 'Manzana 6  3102861546', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lCQTI0NzNh', 'name': 'Ibagué'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.4512498, 'longitude': -75.1403783}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,245273402,MEMI2259032
MCO1382727373,Se Realizan Trabajos De Electricidad Residencial/industrial,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1382727373-se-realizan-trabajos-de-electricidad-residencialindustrial-_JM,classified,MCO,MCO9019,MCO-OTHER_SERVICES,1,False,2024-03-18T04:00:00.000Z,"{'address_line': 'Diagonal 67b Sur #28-21, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBTjMzMzU0', 'name': 'Candelaria La Nueva'}, 'city': {'id': 'TUNPQ0NJVTQ0NjQx', 'name': 'Ciudad Bolívar'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5664049, 'longitude': -74.1511124}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,210878504,JAKUET
MCO1382634737,Agencia De Apoyo-gestión Financiera Empresas Y Personas Natu,free,https://profesional.mercadolibre.com.co/MCO-1382634737-agencia-de-apoyo-gestion-financiera-empresas-y-personas-natu-_JM,classified,MCO,MCO1544,MCO-OTHER_SERVICES,1,False,2024-03-18T04:00:00.000Z,"{'address_line': 'Carrera 20a #8-25, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBMzI0NTE', 'name': 'La Pepita'}, 'city': {'id': 'TUNPQ01BUjU5NzU1', 'name': 'Martires'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6039461, 'longitude': -74.0896795}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,92023892,CANGURUS.
MCO1382422821,Hola,free,https://servicio.mercadolibre.com.co/MCO-1382422821-hola-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,1,False,2024-03-17T04:00:00.000Z,"{'address_line': '93 17-93', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDU2ODQ5OA', 'name': 'Belén Altavista'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.222383, 'longitude': -75.6166224}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1641690373,IBNI20240117155852
