id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,price,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1377924851,Caja De Dirección Chevrolet Sail Ltz Original,free,https://servicio.mercadolibre.com.co/MCO-1377924851-caja-de-direccion-chevrolet-sail-ltz-original-_JM,classified,MCO,MCO10203,MCO-VEHICLE_MAINTENANCE_SERVICES,350000.0,1,False,2024-03-04T04:00:00.000Z,"{'address_line': 'Calle 56c #42c-17', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQk1PUjU5Nzc2Ng', 'name': 'Morichal De Comfandi'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.3982618, 'longitude': -76.5026927}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1622065777,ATNI20240104161121
MCO1377057671,Caja De Espuma Carnavalera De 1.380 Db,free,https://fiesta-evento.mercadolibre.com.co/MCO-1377057671-caja-de-espuma-carnavalera-de-1380-db-_JM,classified,MCO,MCO9129,MCO-PARTIES_AND_EVENTS_SERVICES,140000.0,1,False,2024-03-01T04:00:00.000Z,"{'address_line': 'v/ centro  3185005269', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1RVUWQyYWE4', 'name': 'Túquerres'}, 'state': {'id': 'TUNPUE5BUm8xYzk4', 'name': 'Nariño'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 1.0850223, 'longitude': -77.618171}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,748770804,DUVANFREDYANCISARGUERREROP
MCO1376532269,Sikadur Anchorfix-4,free,https://servicio.mercadolibre.com.co/MCO-1376532269-sikadur-anchorfix-4-_JM,classified,MCO,MCO154957,MCO-HOME_AND_CONSTRUCTION_SERVICES,150000.0,1,False,2024-02-28T04:00:00.000Z,"{'address_line': 'Calle 49d48-48 48-48', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTIxODE4Nw', 'name': 'Ciudad Córdoba'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4015925, 'longitude': -76.5046581}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,237845688,RODALLEGAJULIAN
MCO1394755179,Instalacion Reparacion Y Mantenimiento De Cctv Alarmas Y Com,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1394755179-instalacion-reparacion-y-mantenimiento-de-cctv-alarmas-y-com-_JM,classified,MCO,MCO166614,MCO-TECHNOLOGY_TECHNICAL_ASSISTANCES,,1,False,2024-04-21T04:00:00.000Z,"{'address_line': 'Calle 51 s #87h53', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJSQTk5Nzgw', 'name': 'Brasil II Sector'}, 'city': {'id': 'TUNPQ0JPUzQwMzcw', 'name': 'Bosa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6296147, 'longitude': -74.1808372}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,18741746,HUNEGAR
MCO2212877884,Cobro De Licencias De Maternidad,free,https://servicio.mercadolibre.com.co/MCO-2212877884-cobro-de-licencias-de-maternidad-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,,1,False,2024-04-17T04:00:00.000Z,"{'address_line': '4 06-01', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lCQTI0NzNh', 'name': 'Ibagué'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.4363762, 'longitude': -75.1611847}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1685940815,PEAB20240217140946
MCO1390684679,Hidrolavadora Inalambrica,free,https://servicio.mercadolibre.com.co/MCO-1390684679-hidrolavadora-inalambrica-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,,1,False,2024-04-11T04:00:00.000Z,"{'address_line': '72sur #41-70 #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1ZJTDNiNzQ2', 'name': 'Villavicencio'}, 'state': {'id': 'TUNPUE1FVGExNzFjNQ', 'name': 'Meta'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.0737957, 'longitude': -73.6740906}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,130861796,DEIBYRAMIROGORDILLOIBAEZ
MCO2201320444,"Regalos,vesturio Y Accesorios",free,https://servicio.mercadolibre.com.co/MCO-2201320444-regalosvesturio-y-accesorios-_JM,classified,MCO,MCO9022,MCO-BEAUTY_AND_PERSONAL_CARE,,1,False,2024-04-06T04:00:00.000Z,"{'address_line': 'Calle 79 #69h-34, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzI4Njk3', 'name': 'Las Ferias'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6615259, 'longitude': -74.0521533}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,342834095,DOLYTORRES
MCO1388484119,Equipos Medicos,free,https://servicio.mercadolibre.com.co/MCO-1388484119-equipos-medicos-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,,1,False,2024-04-03T04:00:00.000Z,"{'address_line': 'Avenida 10 15an14', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdSQTE5MjA2Nw', 'name': 'Granada'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4615541, 'longitude': -76.5348173}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1658617618,OROS20240202213135
MCO2191655162,"Guias, Válvulas Y Sellos Para Reparación De Motor",free,https://servicio.mercadolibre.com.co/MCO-2191655162-guias-valvulas-y-sellos-para-reparacion-de-motor-_JM,classified,MCO,MCO155464,MCO-OTHER_SERVICES,,1,False,2024-04-01T04:00:00.000Z,"{'address_line': 'calle 66 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNJRTQ4MTcy', 'name': 'Siete de Agosto'}, 'city': {'id': 'TUNPQ0JBUjEyNTcx', 'name': 'Barrios Unidos'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6601402, 'longitude': -74.0747348}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1138452736,BURCEVICZDRESZER20220607140503
MCO2166116140,Mantenimiento De Equipos De Computo,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-2166116140-mantenimiento-de-equipos-de-computo-_JM,classified,MCO,MCO92653,MCO-OTHER_SERVICES,,1,False,2024-03-21T04:00:00.000Z,"{'address_line': 'Carrera 26 #39-47, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBODEwOTE', 'name': 'La Soledad'}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6284683, 'longitude': -74.0769893}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,300158923,SCREYDER
MCO1383589413,Servicios Odontologicos De Estudiantes De Odontologia ,free,https://servicio.mercadolibre.com.co/MCO-1383589413-servicios-odontologicos-de-estudiantes-de-odontologia-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,,1,False,2024-03-20T04:00:00.000Z,"{'address_line': 'Acc. a Universidad Santo Tomás, Floridablanca, Santander, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0ZMTzcwZTNh', 'name': 'Floridablanca'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.064018, 'longitude': -73.0952521}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,537645511,ATIHANACUETO
MCO1382010617,Clases Particulares Para Ingenierías ,free,https://servicio.mercadolibre.com.co/MCO-1382010617-clases-particulares-para-ingenierias-_JM,classified,MCO,MCO9003,MCO-COURSES_AND_CLASSES_SERVICES,,1,False,2024-03-16T04:00:00.000Z,"{'address_line': 'Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFDQTQyMTIw', 'name': 'Acacías Usaquén'}, 'city': {'id': 'TUNPQ1VTQTY3MTQ1', 'name': 'Usaquén'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7109886, 'longitude': -74.072092}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1641768282,EDAC20240116122815
MCO1380042765,Vacante Docente Primaria Y Preescolar ,free,https://servicio.mercadolibre.com.co/MCO-1380042765-vacante-docente-primaria-y-preescolar-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,,1,False,2024-03-11T04:00:00.000Z,"{'address_line': 'Calle 32 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBRjg0Njg3NA', 'name': 'La Fortaleza'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4266893, 'longitude': -76.5140678}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,343432126,MEDA3836292
MCO1379469737,Trabajo Si Hay Se Necesita Empeñada De Servicio Interna,free,https://servicio.mercadolibre.com.co/MCO-1379469737-trabajo-si-hay-se-necesita-empenada-de-servicio-interna-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,,1,False,2024-03-09T04:00:00.000Z,"{'address_line': 'Calle 23 #7-20', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0lCQTI0NzNh', 'name': 'Ibagué'}, 'state': {'id': 'TUNPUFRPTGExNGZkNA', 'name': 'Tolima'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.4421717, 'longitude': -75.2287594}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,165183849,EDWARDALEXANDERVALDESJIMENEZ
MCO2137016368,Busco Vehiculo Para Liquidar ,free,https://servicio.mercadolibre.com.co/MCO-2137016368-busco-vehiculo-para-liquidar-_JM,classified,MCO,MCO155430,MCO-TRANSPORT_SERVICES,,1,False,2024-03-07T04:00:00.000Z,"{'address_line': 'Carrera 72a SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBUjgxMTg0Ng', 'name': 'Caribe'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.2875122, 'longitude': -75.576811}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,256802899,VILU6870046
MCO1378263055,Instalación Camaras De Seguridad,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1378263055-instalacion-camaras-de-seguridad-_JM,classified,MCO,MCO166614,MCO-TECHNOLOGY_TECHNICAL_ASSISTANCES,,1,False,2024-03-05T04:00:00.000Z,"{'address_line': 'Carrera 79g #58k 09 sur', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkpPUzE0ODc2', 'name': 'José Antonio Galán'}, 'city': {'id': 'TUNPQ0JPUzQwMzcw', 'name': 'Bosa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6088632, 'longitude': -74.18006}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1625959082,SAWI20240105190938
MCO2131909202,Poltrona Para Spa,free,https://servicio.mercadolibre.com.co/MCO-2131909202-poltrona-para-spa-_JM,classified,MCO,MCO9021,MCO-BEAUTY_AND_PERSONAL_CARE,,1,False,2024-03-05T04:00:00.000Z,"{'address_line': 'Crr 120 B # 48 B 44 Interior 99-04 #SN-SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjY0MDQ3MQ', 'name': 'San Javier'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 49.8317333, 'longitude': 7.8503655}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,336292989,HEES6848192
MCO1375910527,Recuperación Datos Memorias Usb,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1375910527-recuperacion-datos-memorias-usb-_JM,classified,MCO,MCO92655,MCO-TECHNOLOGY_TECHNICAL_ASSISTANCES,,1,False,2024-02-26T04:00:00.000Z,"{'address_line': 'Carrera 5 #17-21, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBODUzNjk', 'name': 'La Veracruz'}, 'city': {'id': 'TUNPQ1NBTjkyOTU1', 'name': 'Santa Fe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7109886, 'longitude': -74.072092}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,77306968,DINO333
MCO1395648419,Curso Pintura ,free,https://servicio.mercadolibre.com.co/MCO-1395648419-curso-pintura-_JM,classified,MCO,MCO1896,MCO-COURSES_AND_CLASSES_SERVICES,3600000.0,1,False,2024-04-23T04:00:00.000Z,"{'address_line': 'CALLE 6B #81 B-51', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYTnVldm8gVGVjaG9UVU5QUTB0RlRqUXlPR', 'name': 'Nuevo Techo'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6390249, 'longitude': -74.1535178}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,64713593,JPITS909
MCO2221722256,"Infografías, Pósters, Videos, Contenido Para Rrss",free,https://servicio.mercadolibre.com.co/MCO-2221722256-infografias-posters-videos-contenido-para-rrss-_JM,classified,MCO,MCO9003,MCO-COURSES_AND_CLASSES_SERVICES,11111.0,1,False,2024-04-22T04:00:00.000Z,"{'address_line': 'Carrera 136a, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNPTTY2NDcz', 'name': 'Compartir'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6971946, 'longitude': -74.1671987}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1696738990,GUVA20240222205332
MCO1394702015,Tarjetas Web ,free,https://servicio.mercadolibre.com.co/MCO-1394702015-tarjetas-web-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,50000.0,1,False,2024-04-21T04:00:00.000Z,"{'address_line': 'Calle 100 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzgxOTkyMQ', 'name': 'Las Granjas'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.9250801, 'longitude': -74.825125}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1123407411,SINDYHERNNDEZMARTINEZ
