id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2183273324,Ofresco Mi Firma De Regente De Farmacia Cel 3115126364,free,https://servicio.mercadolibre.com.co/MCO-2183273324-ofresco-mi-firma-de-regente-de-farmacia-cel-3115126364-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Calle 30a. sur #37-97', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ05FSWQ2ZWQ5', 'name': 'Neiva'}, 'state': {'id': 'TUNPUEhVSWExNDVkMQ', 'name': 'Huila'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 2.9000874, 'longitude': -75.2639098}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,766516600,RIMA9343523
MCO2183085824,"Asesoría En Seguridad Y Salud En El Trabajo, ",free,https://profesional.mercadolibre.com.co/MCO-2183085824-asesoria-en-seguridad-y-salud-en-el-trabajo-_JM,classified,MCO,MCO155393,MCO-OTHER_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': '30 26 a 35 piso 2', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBTTY1MzY4MQ', 'name': 'Campoamor'}, 'city': {'id': 'TUNPQ01BTmMwNDc4', 'name': 'Manizales'}, 'state': {'id': 'TUNPUENBTHNjODY4', 'name': 'Caldas'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 5.0643011, 'longitude': -75.5127935}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1657953859,ENPR20240129155113
MCO1386540173,Se Vende Artículos Para Bebé,free,https://servicio.mercadolibre.com.co/MCO-1386540173-se-vende-articulos-para-bebe-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': '112 42-19', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYQWxhbWVkYSBkZWwgUmlvVFVOUFEwSkJVa', 'name': 'Alameda del Rio'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.9961604, 'longitude': -74.8404779}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,624290320,GINAPAO2022
MCO1386548691,Contador Público: Certificado De Ingresos Para Independiente,free,https://profesional.mercadolibre.com.co/MCO-1386548691-contador-publico-certificado-de-ingresos-para-independiente-_JM,classified,MCO,MCO1547,MCO-OTHER_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Calle 4F #39B-20', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBSSTI1MTQz', 'name': 'Primavera'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6137668, 'longitude': -74.1075017}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,452630878,ALAPE_12011
MCO2182344666,Solicita Manicurista,free,https://servicio.mercadolibre.com.co/MCO-2182344666-solicita-manicurista-_JM,classified,MCO,MCO155451,MCO-BEAUTY_AND_PERSONAL_CARE,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Cra. 38d #4C-71, Nueva Granada, Cali, Valle del Cauca, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjU4NjUyNw', 'name': 'Santa Isabel'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4262932, 'longitude': -76.5471749}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,255540542,ALRU6477947
MCO1386301091,Cabello Natural ,free,https://servicio.mercadolibre.com.co/MCO-1386301091-cabello-natural-_JM,classified,MCO,MCO155452,MCO-BEAUTY_AND_PERSONAL_CARE,1,False,2024-03-28T04:00:00.000Z,"{'address_line': 'Carrera 10  16-07', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ05FSWQ2ZWQ5', 'name': 'Neiva'}, 'state': {'id': 'TUNPUEhVSWExNDVkMQ', 'name': 'Huila'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 2.9347076, 'longitude': -75.2845364}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,548571302,SADA9770741
MCO2181124848,Socio Capitalista Para Taller De Latonería Y Pintura,free,https://servicio.mercadolibre.com.co/MCO-2181124848-socio-capitalista-para-taller-de-latoneria-y-pintura-_JM,classified,MCO,MCO10203,MCO-VEHICLE_MAINTENANCE_SERVICES,1,False,2024-03-28T04:00:00.000Z,"{'address_line': 'Calle 21 #10-49', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdBSTk1MDQ5OQ', 'name': 'Gaitán'}, 'city': {'id': 'TUNPQ0JVQzkzMTE4', 'name': 'Bucaramanga'}, 'state': {'id': 'TUNPUFNBTnJlMjMw', 'name': 'Santander'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 7.1261994, 'longitude': -73.1329521}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,675876142,LUISALIRIOHERNNDEZESPITIA
MCO2180606502,Diseño Estructural,free,https://servicio.mercadolibre.com.co/MCO-2180606502-diseno-estructural-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-03-27T04:00:00.000Z,"{'address_line': 'carrera 10 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNPUzcwNjEw', 'name': 'Sociego Sur'}, 'city': {'id': 'TUNPQ1JBRjkyNTA2', 'name': 'Rafael Uribe Uribe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5652606, 'longitude': -74.1078726}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,473349545,PAULAALEJANDRAAYA
MCO2180545532,Siberiano 52 Días De Nacido,free,https://servicio.mercadolibre.com.co/MCO-2180545532-siberiano-52-dias-de-nacido-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-03-27T04:00:00.000Z,"{'address_line': 'Carrera 10 b #63-04', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJBUzgwOTgwOQ', 'name': 'Base Aérea'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.449036, 'longitude': -76.4904284}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,635861162,SUJE8132217
MCO1386037991,Billetera Global,free,https://profesional.mercadolibre.com.co/MCO-1386037991-billetera-global-_JM,classified,MCO,MCO1894,MCO-OTHER_SERVICES,1,False,2024-03-27T04:00:00.000Z,"{'address_line': 'Carrera 6a #37c-27, Sur Orient, Barranquilla, Atlántico, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBUzc3ODU2Mg', 'name': 'Las Palmas'}, 'city': {'id': 'TUNPQ0JBUjkzOTg0', 'name': 'Barranquilla'}, 'state': {'id': 'TUNPUEFUTG9mNDk5', 'name': 'Atlántico'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.9452571, 'longitude': -74.7900264}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1061339,JAMESANDREW
