id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1390246207,Venta En Instalación De Techos En Pvc Y Pisos Spc ,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1390246207-venta-en-instalacion-de-techos-en-pvc-y-pisos-spc-_JM,classified,MCO,MCO166613,MCO-INSTALLATION_AND_REPAIR_TECHNICAL_SERVICES,1,False,2024-04-09T04:00:00.000Z,"{'address_line': 'Calle 45b  80i 64', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdSQTg1MTQ1', 'name': 'Gran Britalia'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6225964, 'longitude': -74.1695085}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,702924630,RAMA4694280
MCO2203310588,Cerrajeria Tecnica ,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-2203310588-cerrajeria-tecnica-_JM,classified,MCO,MCO8977,MCO-ELECTRICAL_APPLIANCES_REPAIR_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': '73 938', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNJRTIxNzM0Ng', 'name': 'Siete de Agosto'}, 'city': {'id': 'TUNPQ0NBUjcwNTYz', 'name': 'Cartagena De Indias'}, 'state': {'id': 'TUNPUEJPTHI1Mzlk', 'name': 'Bolívar'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 10.3932277, 'longitude': -75.4832311}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1673167542,HEJO20240207083938
MCO2203362618,"Alquiler De Carpas, Sillas Y Todo Para Eventos.",free,https://fiesta-evento.mercadolibre.com.co/MCO-2203362618-alquiler-de-carpas-sillas-y-todo-para-eventos-_JM,classified,MCO,MCO118382,MCO-CHAIRS_TABLEWARE_AND_TABLECLOTH_RENTAL_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'Cra. 78 #42-91, Copacabana, Antioquia, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0NPUDhkMjM1', 'name': 'Copacabana'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 6.3360368, 'longitude': -75.527616}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,594009460,GOAN9057630
MCO2203245166,"Remodelación ,construccion , Electricidad Residencial, ",free,https://reparacion-instalacion.mercadolibre.com.co/MCO-2203245166-remodelacion-construccion-electricidad-residencial-_JM,classified,MCO,MCO166613,MCO-INSTALLATION_AND_REPAIR_TECHNICAL_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'Calle 30c sur  0', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJFTDYxNDg4', 'name': 'Bello Horizonte'}, 'city': {'id': 'TUNPQ1NBTjg4OTk3', 'name': 'San Cristobal Sur'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5621365, 'longitude': -74.0926473}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,346435850,POAR8482270
MCO1389877219,Vendo Series Películas Anime,free,https://servicio.mercadolibre.com.co/MCO-1389877219-vendo-series-peliculas-anime-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'calle 7 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0ZVTjMxMDQy', 'name': 'Funza'}, 'state': {'id': 'TUNPUENVTmE3NmQ4', 'name': 'Cundinamarca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7176677, 'longitude': -74.2118741}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,809553460,PEMI7303124
MCO1389940635,Vendo Cabinas Venecia Para Trasladar,free,https://servicio.mercadolibre.com.co/MCO-1389940635-vendo-cabinas-venecia-para-trasladar-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'Transversal  44', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZFTjc4NzEw', 'name': 'Venecia'}, 'city': {'id': 'TUNPQ1RVTjE0ODY0', 'name': 'Tunjuelito'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5893091, 'longitude': -74.1391574}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1667182643,DEJH20240205124907
MCO1389861657,"Alquilamos Granizadoras,crispeteras, Estaciones De Café ",free,https://servicio.mercadolibre.com.co/MCO-1389861657-alquilamos-granizadorascrispeteras-estaciones-de-cafe-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'cra 114 #145-33', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBOTI0Mjg', 'name': 'La Fontana'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7504539, 'longitude': -74.1025602}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,30711548,MEDINAC9321
MCO1389951483,Maquinaria En Acero Inoxidable,free,https://servicio.mercadolibre.com.co/MCO-1389951483-maquinaria-en-acero-inoxidable-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'calle30 sur #39b 24', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkxBNTQ3MzM', 'name': 'La Guaca'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.5980942, 'longitude': -74.1209529}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,30199404,INDUSTRIAS M.R
MCO2203091484,Muebles Para Negocio,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-2203091484-muebles-para-negocio-_JM,classified,MCO,MCO166613,MCO-INSTALLATION_AND_REPAIR_TECHNICAL_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'Calle 57#54 -62 #SN-Centro', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBSQTEyMzkzNg', 'name': 'Prado'}, 'city': {'id': 'TUNPQ01FRGRjNjc4', 'name': 'Medellín'}, 'state': {'id': 'TUNPUEFOVGFiZWI3', 'name': 'Antioquia'}, 'country': {'id': 'CO', 'name': 'Colombia'}}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,420503772,BULE9161261
MCO1389648663,Perra Cachorra De 5 Meses En Adopción ,free,https://servicio.mercadolibre.com.co/MCO-1389648663-perra-cachorra-de-5-meses-en-adopcion-_JM,classified,MCO,MCO155441,MCO-PET_SERVICES,1,False,2024-04-08T04:00:00.000Z,"{'address_line': 'Avenida Carrera 86 75A-85', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkZMTzIyNDUy', 'name': 'Florencia'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7099712, 'longitude': -74.0945103}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,718201130,ROSAETILIAARDILAZAMBRANO
