id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO1362679707,Venta,gold,https://servicio.mercadolibre.com.co/MCO-1362679707-venta-_JM,classified,MCO,MCO154957,MCO-HOME_AND_CONSTRUCTION_SERVICES,1,False,2024-03-10T23:42:13.295Z,"{'address_line': 'Calle 45b sur #80i-64', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdSQTg1MTQ1', 'name': 'Gran Britalia'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6221375, 'longitude': -74.1692424}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1430455339,SANDOVALANDRES20230723130529
MCO2023706776,Masajes Relajantes - Spa - 4 Paquetes De Colores,gold_premium,https://servicio.mercadolibre.com.co/MCO-2023706776-masajes-relajantes-spa-4-paquetes-de-colores-_JM,classified,MCO,MCO9021,MCO-BEAUTY_AND_PERSONAL_CARE,1,False,2024-05-12T04:21:14.134Z,"{'address_line': 'Calle 52 #14-39, Bogotá, Colombia', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkdBTDI2NDc1', 'name': 'Galerías'}, 'city': {'id': 'TUNPQ1RFVTY1OTk1', 'name': 'Teusaquillo'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6394043, 'longitude': -74.0668925}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1404297488,MONROYJAVIER20230620203039
MCO1389952981,Elysium Masajes Y Quiropraxia A Domicilio En Bogotá ,gold_premium,https://servicio.mercadolibre.com.co/MCO-1389952981-elysium-masajes-y-quiropraxia-a-domicilio-en-bogota-_JM,classified,MCO,MCO9021,MCO-BEAUTY_AND_PERSONAL_CARE,1,False,2024-08-06T04:00:47.647Z,"{'address_line': 'Calle 76A SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjY5MTA3', 'name': 'Santa Helenita'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6904117, 'longitude': -74.1027069}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,84604204,JORENGIFO5
MCO1356885283,Arquitectura - Licencias - Render - Construcción,gold_premium,https://profesional.mercadolibre.com.co/MCO-1356885283-arquitectura-licencias-render-construccion-_JM,classified,MCO,MCO1544,MCO-OTHER_SERVICES,1,False,2024-05-04T04:05:11.061Z,"{'address_line': 'Calle 167 #73A-51', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlBPUjcxOTU5', 'name': 'Portales del Norte'}, 'city': {'id': 'TUNPQ1NVQjUzNzQ4', 'name': 'Suba'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7509234, 'longitude': -74.0667722}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,184955482,YAJE9271473
MCO2004123074,Servicio Técnico Aspiradoras Robot ,gold_premium,https://servicio.mercadolibre.com.co/MCO-2004123074-servicio-tecnico-aspiradoras-robot-_JM,classified,MCO,MCO9085,MCO-HOME_SERVICES,1,False,2024-04-30T04:00:17.263Z,"{'address_line': 'Carrera 71 D #53a-20sur', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDQxMTQx', 'name': 'Villas del Río'}, 'city': {'id': 'TUNPQ0JPUzQwMzcw', 'name': 'Bosa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6810082, 'longitude': -74.0912786}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,77491761,MARIO BCERRA
MCO1355062231,Alquilo Camioneta 4x4 Con Conductor,gold_premium,https://servicio.mercadolibre.com.co/MCO-1355062231-alquilo-camioneta-4x4-con-conductor-_JM,classified,MCO,MCO155428,MCO-TRANSPORT_SERVICES,1,False,2024-04-29T04:00:13.697Z,"{'address_line': 'Diag 89B #116 A -10', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTU4Njg0', 'name': 'Ciudadela Colsubsidio'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7280028, 'longitude': -74.1140441}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,119569036,YESID1955
MCO1354832017,Sacheteadoras  Empacadoras Para Sólidos Y Líquidos,gold_premium,https://servicio.mercadolibre.com.co/MCO-1354832017-sacheteadoras-empacadoras-para-solidos-y-liquidos-_JM,classified,MCO,MCO92657,MCO-OTHER_SERVICES,1,False,2024-04-28T04:00:39.166Z,"{'address_line': 'Calle 3 #82-100', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ1ZJSmI4ZWU2', 'name': 'Vijes'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.6982012, 'longitude': -76.4457348}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1417190403,YHAMBERNARDO
MCO1354530253,"Mantenimiento De Pozos Sépticos, Filtros Y Ptar",gold_premium,https://servicio.mercadolibre.com.co/MCO-1354530253-mantenimiento-de-pozos-septicos-filtros-y-ptar-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-04-28T04:00:13.741Z,"{'address_line': 'Carrera 2 N 12-33 3128109237', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {}, 'city': {'id': 'TUNPQ0dJTjgwMzQ3', 'name': 'Ginebra'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.7266331, 'longitude': -76.2639882}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,440656150,LUISEDUARVF
MCO1968133262,Alquilamos Georadar Para Todo Tipo De Mapeo Subterráneo,gold_premium,https://servicio.mercadolibre.com.co/MCO-1968133262-alquilamos-georadar-para-todo-tipo-de-mapeo-subterraneo-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-04-14T04:00:24.480Z,"{'address_line': '50 Con 8 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNJVTI1NTc4', 'name': 'Ciudad Montes'}, 'city': {'id': 'TUNPQ1BVRTg0NTU0', 'name': 'Puente Aranda'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.600833, 'longitude': -74.1115165}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,70939559,ALEXISCAMACHOBERNAL
MCO1343034349,Dragón Control Remoto,gold_premium,https://servicio.mercadolibre.com.co/MCO-1343034349-dragon-control-remoto-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,1,False,2024-03-25T04:02:30.600Z,"{'address_line': 'Calle 71a #90b-25', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFMQTg0MzE2', 'name': 'Alamos Norte'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6970949, 'longitude': -74.1106115}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,339672395,JOCEHERNANDEZ91
