id,title,listing_type_id,permalink,buying_mode,site_id,category_id,domain_id,available_quantity,accepts_mercadopago,stop_time,location,seller_contact,catalog_listing,promotions,category,shipping_store_pick_up,shipping_free_shipping,shipping_logistic_type,shipping_mode,shipping_tags,shipping_benefits,shipping_promise,seller_id,seller_nickname
MCO2184385606,Domina El Inglés Con Clases Virtuales Personalizadas,free,https://servicio.mercadolibre.com.co/MCO-2184385606-domina-el-ingles-con-clases-virtuales-personalizadas-_JM,classified,MCO,MCO1566,MCO-COURSES_AND_CLASSES_SERVICES,1,False,2024-03-30T04:00:00.000Z,"{'address_line': 'Carrera 114 A #78', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlZJTDcxMDI2', 'name': 'Villas de Granada'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.720423, 'longitude': -74.1241107}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,196091356,VIPENGLISHMASTER1
MCO1386685645,Venta De Restaurante Y Panadería ,free,https://servicio.mercadolibre.com.co/MCO-1386685645-venta-de-restaurante-y-panaderia-_JM,classified,MCO,MCO92657,MCO-OTHER_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': '. SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBUjEzMzM1', 'name': 'Carvajal'}, 'city': {'id': 'TUNPQ0tFTjQyODYy', 'name': 'Kennedy'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6151426, 'longitude': -74.1379427}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,542807320,MONICARES91
MCO1386742933,Venta De Lentes Y Monturas; Atendemos Desde Funza Y Bogotá,free,https://servicio.mercadolibre.com.co/MCO-1386742933-venta-de-lentes-y-monturas-atendemos-desde-funza-y-bogota-_JM,classified,MCO,MCO155392,MCO-MEDICINE_AND_HEALTH_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': '17 a 14-30', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPUzYwOTk0', 'name': 'Bosque Izquierdo'}, 'city': {'id': 'TUNPQ1NBTjkyOTU1', 'name': 'Santa Fe'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7186861, 'longitude': -74.2138877}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1657033043,SEOP20240128214239
MCO1386717007,Diseño Y Fabricación De Muebles De Aglomerado,free,https://reparacion-instalacion.mercadolibre.com.co/MCO-1386717007-diseno-y-fabricacion-de-muebles-de-aglomerado-_JM,classified,MCO,MCO166613,MCO-INSTALLATION_AND_REPAIR_TECHNICAL_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': '7 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TVhYS2VubmVkeVRVTlBRMUJGVW1Nd01qSms', 'name': 'Kennedy'}, 'city': {'id': 'TUNPQ1BFUmMwMjJk', 'name': 'Pereira'}, 'state': {'id': 'TUNPUFJJU2ExMWIyYg', 'name': 'Risaralda'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.8126858, 'longitude': -75.6928039}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,86711379,CARLOMAN6428
MCO1386675961,Vendo Cachorro Beagle Puppy Cachorrito $ 650.000,free,https://servicio.mercadolibre.com.co/MCO-1386675961-vendo-cachorro-beagle-puppy-cachorrito-650000-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Carrera 26 #4-39', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNBTjE5MTc5MQ', 'name': 'San Fernando'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4352585, 'longitude': -76.5413342}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,119888105,GIRALDOJULIAN13
MCO2182332382,Cuarto Frio De Refrigeración ,free,https://servicio.mercadolibre.com.co/MCO-2182332382-cuarto-frio-de-refrigeracion-_JM,classified,MCO,MCO9065,MCO-OTHER_SERVICES,1,False,2024-03-29T04:00:00.000Z,"{'address_line': 'Carrera sur #41-81', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkFOVDg2NDA2Mw', 'name': 'Antonio Nariño'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.8008893, 'longitude': -76.6412712}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1071145827,GAED20231220160515
MCO2181204110,Deliciosas Donitas,free,https://fiesta-evento.mercadolibre.com.co/MCO-2181204110-deliciosas-donitas-_JM,classified,MCO,MCO154834,MCO-PASTRY_MAKING_SERVICES,1,False,2024-03-28T04:00:00.000Z,"{'address_line': 'Carrera 8b #72-95', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQlNJRTIzNTcwMA', 'name': 'Siete De Agosto'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.4509071, 'longitude': -76.4843004}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1392646772,BERMÚDEZJUAN20230606121908
MCO2181249988,Hornos Para Panadería ,free,https://servicio.mercadolibre.com.co/MCO-2181249988-hornos-para-panaderia-_JM,classified,MCO,MCO9016,MCO-OTHER_SERVICES,1,False,2024-03-28T04:00:00.000Z,"{'address_line': 'kr #99-61', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkJPUzQ4MDk3', 'name': 'Bosa'}, 'city': {'id': 'TUNPQ0JPUzQwMzcw', 'name': 'Bosa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.6365038, 'longitude': -74.1984744}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,208068543,JONATHAN PARDO
MCO1386284029,Se Alquila Minicargador Bobcat S530,free,https://servicio.mercadolibre.com.co/MCO-1386284029-se-alquila-minicargador-bobcat-s530-_JM,classified,MCO,MCO155430,MCO-TRANSPORT_SERVICES,1,False,2024-03-28T04:00:00.000Z,"{'address_line': 'Carrera 83b2 SN', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkNBTjYyNTc5MA', 'name': 'Caney'}, 'city': {'id': 'TUNPQ0NBTDYyZDA0', 'name': 'Cali'}, 'state': {'id': 'TUNPUFZBTGExNmNjNg', 'name': 'Valle Del Cauca'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 3.383238, 'longitude': -76.5184741}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,1078172749,MENESESLUISA20220221180617
MCO1386109459,Venta Kit Decoración Torta Sirenita,free,https://fiesta-evento.mercadolibre.com.co/MCO-1386109459-venta-kit-decoracion-torta-sirenita-_JM,classified,MCO,MCO118410,MCO-PARTIES_AND_EVENTS_SERVICES,1,False,2024-03-27T04:00:00.000Z,"{'address_line': '64c #113c-45', 'zip_code': '', 'subneighborhood': None, 'neighborhood': {'id': 'TUNPQkVORzgwMTk2', 'name': 'Engativá Centro'}, 'city': {'id': 'TUNPQ0VORzkzMTUz', 'name': 'Engativa'}, 'state': {'id': 'TUNPUEJPR1gxMDljZA', 'name': 'Bogotá D.C.'}, 'country': {'id': 'CO', 'name': 'Colombia'}, 'latitude': 4.7096455, 'longitude': -74.1384636}","{'contact': '', 'other_info': '', 'webpage': '', 'area_code': '', 'phone': '', 'area_code2': '', 'phone2': '', 'email': ''}",False,[],MCO1540,False,False,,not_specified,[],,,51868902,FUENTESDECHOCOLATE2009
